filename	tile_size	pattern_width	rotations	output_size	ground	attempt_limit	output_periodic	input_periodic	location heuristic	choice heuristic	global constraint	backtracking	attempts	time_start	time_adjacency	adjacency_duration	time solve start	time solve end	solve duration	pattern count	choices	wave	backtracks	propagations	outcome	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	10	1627597208.098562	1627597208.190646	23.88883876800537	1627597232.0794847	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	1	1627597232.0794847	1627597232.1657498	0.0010004043579101562	1627597232.1667502	None	23.687233209609985	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	2	1627597232.0794847	1627597232.1657498	23.688233613967896	1627597255.8539834	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	3	1627597232.0794847	1627597232.1657498	23.68923544883728	1627597255.8549852	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	4	1627597232.0794847	1627597232.1657498	23.68923544883728	1627597255.8549852	None	0.0010006427764892578	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	5	1627597232.0794847	1627597232.1657498	23.69023609161377	1627597255.8559859	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	6	1627597232.0794847	1627597232.1657498	23.69023609161377	1627597255.8559859	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	7	1627597232.0794847	1627597232.1657498	23.691236972808838	1627597255.8569868	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	8	1627597232.0794847	1627597232.1657498	23.691236972808838	1627597255.8569868	None	0.0	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	9	1627597232.0794847	1627597232.1657498	23.691236972808838	1627597255.8569868	None	0.0010008811950683594	13	1200	1200	0	2400	contradiction	
Knot	1	2	7	(120, 120)	0	10	True	True	entropy	random	None	False	10	1627597232.0794847	1627597232.1657498	23.692237854003906	1627597255.8579876	None	0.0	13	1200	1200	0	2400	contradiction	
